experiment,row_id,interface,model_condition,parsed,action_energy_kwh,branch,nontrivial_1kwh,nontrivial_5kwh,nontrivial_10kwh
E2,e2_b7f790b0b3db2ac4b950:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_b7f790b0b3db2ac4b950:S,I3,deepseek_formal,True,1380.0,S,True,True,True
E2,e2_bb83ca866c4f3f13c2f5:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_bb83ca866c4f3f13c2f5:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_bb83ca866c4f3f13c2f5:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_bb83ca866c4f3f13c2f5:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_bb83ca866c4f3f13c2f5:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_bc71b1ee996cc4fbc556:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_bc71b1ee996cc4fbc556:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_bc71b1ee996cc4fbc556:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_bc71b1ee996cc4fbc556:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_bc71b1ee996cc4fbc556:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_be0f4c8c06414478db70:C,I3,deepseek_formal,True,0.0,C,False,False,False
E2,e2_be0f4c8c06414478db70:C2,I3,deepseek_formal,True,0.0,C2,False,False,False
E2,e2_be0f4c8c06414478db70:K,I3,deepseek_formal,True,720.0,K,True,True,True
E2,e2_be0f4c8c06414478db70:M,I3,deepseek_formal,True,1500.0,M,True,True,True
E2,e2_be0f4c8c06414478db70:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_bf32454cd821c7aa2140:C,I3,deepseek_formal,True,0.0,C,False,False,False
E2,e2_bf32454cd821c7aa2140:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_bf32454cd821c7aa2140:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_bf32454cd821c7aa2140:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_bf32454cd821c7aa2140:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_bf721fa777bb86bd7477:C,I3,qwen_flash,True,4250.0,C,True,True,True
E2,e2_bf721fa777bb86bd7477:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_bf721fa777bb86bd7477:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_bf721fa777bb86bd7477:M,I3,qwen_flash,True,5125.0,M,True,True,True
E2,e2_bf721fa777bb86bd7477:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_bfd7b58536a3ceead150:C,I3,qwen_flash,True,5125.0,C,True,True,True
E2,e2_bfd7b58536a3ceead150:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_bfd7b58536a3ceead150:K,I3,qwen_flash,True,5125.0,K,True,True,True
E2,e2_bfd7b58536a3ceead150:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_bfd7b58536a3ceead150:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_c00f644eded92750732f:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_c00f644eded92750732f:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_c00f644eded92750732f:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_c00f644eded92750732f:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_c00f644eded92750732f:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_c02bae2bc0b6f9ddcf25:C,I3,qwen_flash,True,5460.0,C,True,True,True
E2,e2_c02bae2bc0b6f9ddcf25:C2,I3,qwen_flash,True,5460.0,C2,True,True,True
E2,e2_c02bae2bc0b6f9ddcf25:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_c02bae2bc0b6f9ddcf25:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_c02bae2bc0b6f9ddcf25:S,I3,qwen_flash,True,5080.0,S,True,True,True
E2,e2_c05945bd151b80cb9375:C,I3,qwen_flash,True,5060.0,C,True,True,True
E2,e2_c05945bd151b80cb9375:C2,I3,qwen_flash,True,5060.0,C2,True,True,True
E2,e2_c05945bd151b80cb9375:K,I3,qwen_flash,True,5060.0,K,True,True,True
E2,e2_c05945bd151b80cb9375:M,I3,qwen_flash,True,5060.0,M,True,True,True
E2,e2_c05945bd151b80cb9375:S,I3,qwen_flash,True,5060.0,S,True,True,True
E2,e2_c0848f97ecbfe6f4dbc0:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_c0848f97ecbfe6f4dbc0:C2,I3,deepseek_formal,True,0.0,C2,False,False,False
E2,e2_c0848f97ecbfe6f4dbc0:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_c0848f97ecbfe6f4dbc0:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_c0848f97ecbfe6f4dbc0:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_c17d4bf8f4f7fdceaccf:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_c17d4bf8f4f7fdceaccf:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_c17d4bf8f4f7fdceaccf:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_c17d4bf8f4f7fdceaccf:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_c17d4bf8f4f7fdceaccf:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_c1d3a4bbeefbdac2ec92:C,I3,qwen_flash,True,5250.0,C,True,True,True
E2,e2_c1d3a4bbeefbdac2ec92:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_c1d3a4bbeefbdac2ec92:K,I3,qwen_flash,True,5250.0,K,True,True,True
E2,e2_c1d3a4bbeefbdac2ec92:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_c1d3a4bbeefbdac2ec92:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_c26ed9b917a0b5bb78f3:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_c26ed9b917a0b5bb78f3:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_c26ed9b917a0b5bb78f3:K,I3,qwen_flash,True,3812.5,K,True,True,True
E2,e2_c26ed9b917a0b5bb78f3:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_c26ed9b917a0b5bb78f3:S,I3,qwen_flash,True,3812.5,S,True,True,True
E2,e2_c281c2f7e0e70476c494:C,I3,qwen_flash,True,5250.0,C,True,True,True
E2,e2_c281c2f7e0e70476c494:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_c281c2f7e0e70476c494:K,I3,qwen_flash,True,5250.0,K,True,True,True
E2,e2_c281c2f7e0e70476c494:M,I3,qwen_flash,True,5625.0,M,True,True,True
E2,e2_c281c2f7e0e70476c494:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_c3038563bae74236e188:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_c3038563bae74236e188:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_c3038563bae74236e188:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_c3038563bae74236e188:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_c3038563bae74236e188:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_c358925e214035c17850:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_c358925e214035c17850:C2,I3,qwen_flash,True,5250.0,C2,True,True,True
E2,e2_c358925e214035c17850:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_c358925e214035c17850:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_c358925e214035c17850:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_c47a0f1d7f5a12d96fa6:C,I3,qwen_flash,True,500.0,C,True,True,True
E2,e2_c47a0f1d7f5a12d96fa6:C2,I3,qwen_flash,True,3350.0,C2,True,True,True
E2,e2_c47a0f1d7f5a12d96fa6:K,I3,qwen_flash,True,4350.0,K,True,True,True
E2,e2_c47a0f1d7f5a12d96fa6:M,I3,qwen_flash,True,4400.0,M,True,True,True
E2,e2_c47a0f1d7f5a12d96fa6:S,I3,qwen_flash,True,800.0,S,True,True,True
E2,e2_c533208d2c13ca2c5dfb:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_c533208d2c13ca2c5dfb:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_c533208d2c13ca2c5dfb:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_c533208d2c13ca2c5dfb:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_c533208d2c13ca2c5dfb:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_c54918a5e8b6f61b9472:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_c54918a5e8b6f61b9472:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_c54918a5e8b6f61b9472:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_c54918a5e8b6f61b9472:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_c54918a5e8b6f61b9472:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_c64a97ed3236abc69ce3:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_c64a97ed3236abc69ce3:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_c64a97ed3236abc69ce3:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_c64a97ed3236abc69ce3:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_c64a97ed3236abc69ce3:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_c6dc787a0391efdb6db2:C,I3,deepseek_formal,True,1200.0,C,True,True,True
E2,e2_c6dc787a0391efdb6db2:C2,I3,deepseek_formal,True,1200.0,C2,True,True,True
E2,e2_c6dc787a0391efdb6db2:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_c6dc787a0391efdb6db2:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_c6dc787a0391efdb6db2:S,I3,deepseek_formal,True,1200.0,S,True,True,True
E2,e2_c772d68d6c0e603d88ca:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_c772d68d6c0e603d88ca:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_c772d68d6c0e603d88ca:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_c772d68d6c0e603d88ca:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_c772d68d6c0e603d88ca:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_c8be77bce4ff9f12ca2b:C,I3,deepseek_formal,True,1200.0,C,True,True,True
E2,e2_c8be77bce4ff9f12ca2b:C2,I3,deepseek_formal,True,1200.0,C2,True,True,True
E2,e2_c8be77bce4ff9f12ca2b:K,I3,deepseek_formal,True,1200.0,K,True,True,True
E2,e2_c8be77bce4ff9f12ca2b:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_c8be77bce4ff9f12ca2b:S,I3,deepseek_formal,True,1200.0,S,True,True,True
E2,e2_c8c5bdd93d74ddbb1154:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_c8c5bdd93d74ddbb1154:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_c8c5bdd93d74ddbb1154:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_c8c5bdd93d74ddbb1154:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_c8c5bdd93d74ddbb1154:S,I3,qwen_flash,True,4250.0,S,True,True,True
E2,e2_c99cf3b0c379da24b83e:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_c99cf3b0c379da24b83e:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_c99cf3b0c379da24b83e:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_c99cf3b0c379da24b83e:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_c99cf3b0c379da24b83e:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_c9c9d71b866981c4e677:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_c9c9d71b866981c4e677:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_c9c9d71b866981c4e677:K,I3,deepseek_formal,True,5500.0,K,True,True,True
E2,e2_c9c9d71b866981c4e677:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_c9c9d71b866981c4e677:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_c9ffc58ce00f1c035cc9:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_c9ffc58ce00f1c035cc9:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_c9ffc58ce00f1c035cc9:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_c9ffc58ce00f1c035cc9:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_c9ffc58ce00f1c035cc9:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_ca0c3432f6a809ebc465:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_ca0c3432f6a809ebc465:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_ca0c3432f6a809ebc465:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_ca0c3432f6a809ebc465:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_ca0c3432f6a809ebc465:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_ca65ea52f0db57889bd8:C,I3,qwen_flash,True,5460.0,C,True,True,True
E2,e2_ca65ea52f0db57889bd8:C2,I3,qwen_flash,True,5460.0,C2,True,True,True
E2,e2_ca65ea52f0db57889bd8:K,I3,qwen_flash,True,2770.0,K,True,True,True
E2,e2_ca65ea52f0db57889bd8:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_ca65ea52f0db57889bd8:S,I3,qwen_flash,True,5460.0,S,True,True,True
E2,e2_cb74fac1e34539f7e720:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_cb74fac1e34539f7e720:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_cb74fac1e34539f7e720:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_cb74fac1e34539f7e720:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_cb74fac1e34539f7e720:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_cbb3661d69b3ef9ae461:C,I3,qwen_flash,True,4500.0,C,True,True,True
E2,e2_cbb3661d69b3ef9ae461:C2,I3,qwen_flash,True,4500.0,C2,True,True,True
E2,e2_cbb3661d69b3ef9ae461:K,I3,qwen_flash,True,3750.0,K,True,True,True
E2,e2_cbb3661d69b3ef9ae461:M,I3,qwen_flash,True,1600.0,M,True,True,True
E2,e2_cbb3661d69b3ef9ae461:S,I3,qwen_flash,True,4500.0,S,True,True,True
E2,e2_cc59a957d6d261b04bd5:C,I3,qwen_flash,True,3957.7,C,True,True,True
E2,e2_cc59a957d6d261b04bd5:C2,I3,qwen_flash,True,3983.2,C2,True,True,True
E2,e2_cc59a957d6d261b04bd5:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_cc59a957d6d261b04bd5:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_cc59a957d6d261b04bd5:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_cce1e3d38df193713a3f:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_cce1e3d38df193713a3f:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_cce1e3d38df193713a3f:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_cce1e3d38df193713a3f:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_cce1e3d38df193713a3f:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_cfc4484906cafbade775:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_cfc4484906cafbade775:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_cfc4484906cafbade775:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_cfc4484906cafbade775:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_cfc4484906cafbade775:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_d125f168d3cf1436d952:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_d125f168d3cf1436d952:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_d125f168d3cf1436d952:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_d125f168d3cf1436d952:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_d125f168d3cf1436d952:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_d16c53f763ac1cc7fb6b:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_d16c53f763ac1cc7fb6b:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_d16c53f763ac1cc7fb6b:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_d16c53f763ac1cc7fb6b:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_d16c53f763ac1cc7fb6b:S,I3,deepseek_formal,False,0.0,S,False,False,False
E2,e2_d183067a7481f118f328:C,I3,deepseek_formal,True,930.0,C,True,True,True
E2,e2_d183067a7481f118f328:C2,I3,deepseek_formal,True,930.0,C2,True,True,True
E2,e2_d183067a7481f118f328:K,I3,deepseek_formal,True,930.0,K,True,True,True
E2,e2_d183067a7481f118f328:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_d183067a7481f118f328:S,I3,deepseek_formal,True,930.0,S,True,True,True
E2,e2_d1bab1eadac64f71e2a0:C,I3,qwen_flash,True,5460.0,C,True,True,True
E2,e2_d1bab1eadac64f71e2a0:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_d1bab1eadac64f71e2a0:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_d1bab1eadac64f71e2a0:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_d1bab1eadac64f71e2a0:S,I3,qwen_flash,True,5080.0,S,True,True,True
E2,e2_d1eebc4f00fb0f1c1ec8:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_d1eebc4f00fb0f1c1ec8:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_d1eebc4f00fb0f1c1ec8:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_d1eebc4f00fb0f1c1ec8:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_d1eebc4f00fb0f1c1ec8:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_d26a90684e2ea3fa9f1b:C,I3,deepseek_formal,False,0.0,C,False,False,False
E2,e2_d26a90684e2ea3fa9f1b:C2,I3,deepseek_formal,False,0.0,C2,False,False,False
E2,e2_d26a90684e2ea3fa9f1b:K,I3,deepseek_formal,False,0.0,K,False,False,False
E2,e2_d26a90684e2ea3fa9f1b:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_d26a90684e2ea3fa9f1b:S,I3,deepseek_formal,False,0.0,S,False,False,False
E2,e2_d383d8122c69e183fb4b:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_d383d8122c69e183fb4b:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_d383d8122c69e183fb4b:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_d383d8122c69e183fb4b:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_d383d8122c69e183fb4b:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_d3878a16198c8b86cd01:C,I3,deepseek_formal,False,0.0,C,False,False,False
E2,e2_d3878a16198c8b86cd01:C2,I3,deepseek_formal,False,0.0,C2,False,False,False
E2,e2_d3878a16198c8b86cd01:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_d3878a16198c8b86cd01:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_d3878a16198c8b86cd01:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_d393a914265bae553376:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_d393a914265bae553376:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_d393a914265bae553376:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_d393a914265bae553376:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_d393a914265bae553376:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_d41018ade8dd2729616a:C,I3,deepseek_formal,True,930.0,C,True,True,True
E2,e2_d41018ade8dd2729616a:C2,I3,deepseek_formal,True,930.0,C2,True,True,True
E2,e2_d41018ade8dd2729616a:K,I3,deepseek_formal,True,930.0,K,True,True,True
E2,e2_d41018ade8dd2729616a:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_d41018ade8dd2729616a:S,I3,deepseek_formal,True,930.0,S,True,True,True
E2,e2_d49a89c1a72c97e39bd7:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_d49a89c1a72c97e39bd7:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_d49a89c1a72c97e39bd7:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_d49a89c1a72c97e39bd7:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_d49a89c1a72c97e39bd7:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_d4dbf362bca286f08df2:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_d4dbf362bca286f08df2:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_d4dbf362bca286f08df2:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_d4dbf362bca286f08df2:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_d4dbf362bca286f08df2:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_d5710cf1ffba439f6e5d:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_d5710cf1ffba439f6e5d:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_d5710cf1ffba439f6e5d:K,I3,qwen_flash,True,4437.5,K,True,True,True
E2,e2_d5710cf1ffba439f6e5d:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_d5710cf1ffba439f6e5d:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_d5954514e00cbc45330f:C,I3,deepseek_formal,True,930.0,C,True,True,True
E2,e2_d5954514e00cbc45330f:C2,I3,deepseek_formal,False,0.0,C2,False,False,False
E2,e2_d5954514e00cbc45330f:K,I3,deepseek_formal,True,930.0,K,True,True,True
E2,e2_d5954514e00cbc45330f:M,I3,deepseek_formal,True,3645.0,M,True,True,True
E2,e2_d5954514e00cbc45330f:S,I3,deepseek_formal,True,930.0,S,True,True,True
E2,e2_d77cf0ce16e1b1f7f39a:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_d77cf0ce16e1b1f7f39a:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_d77cf0ce16e1b1f7f39a:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_d77cf0ce16e1b1f7f39a:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_d77cf0ce16e1b1f7f39a:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_d7e27a7e1d12796e144c:C,I3,deepseek_formal,True,775.0,C,True,True,True
E2,e2_d7e27a7e1d12796e144c:C2,I3,deepseek_formal,True,930.0,C2,True,True,True
E2,e2_d7e27a7e1d12796e144c:K,I3,deepseek_formal,True,775.0,K,True,True,True
E2,e2_d7e27a7e1d12796e144c:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_d7e27a7e1d12796e144c:S,I3,deepseek_formal,True,930.0,S,True,True,True
E2,e2_d9d6854c6652a2206ec9:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_d9d6854c6652a2206ec9:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_d9d6854c6652a2206ec9:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_d9d6854c6652a2206ec9:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_d9d6854c6652a2206ec9:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_da1dfe52701e477e1683:C,I3,qwen_flash,True,3177.5,C,True,True,True
E2,e2_da1dfe52701e477e1683:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_da1dfe52701e477e1683:K,I3,qwen_flash,True,3177.5,K,True,True,True
E2,e2_da1dfe52701e477e1683:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_da1dfe52701e477e1683:S,I3,qwen_flash,True,3177.5,S,True,True,True
E2,e2_dacd4932ac367fa89635:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_dacd4932ac367fa89635:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_dacd4932ac367fa89635:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_dacd4932ac367fa89635:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_dacd4932ac367fa89635:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_db7a52ca5eff68062d4f:C,I3,qwen_flash,True,4375.0,C,True,True,True
E2,e2_db7a52ca5eff68062d4f:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_db7a52ca5eff68062d4f:K,I3,qwen_flash,True,4375.0,K,True,True,True
E2,e2_db7a52ca5eff68062d4f:M,I3,qwen_flash,True,3750.0,M,True,True,True
E2,e2_db7a52ca5eff68062d4f:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_dba5d8c484b724dcb6a0:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_dba5d8c484b724dcb6a0:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_dba5d8c484b724dcb6a0:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_dba5d8c484b724dcb6a0:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_dba5d8c484b724dcb6a0:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_dc2a2c18177cd0c8cc3d:C,I3,qwen_flash,True,4250.0,C,True,True,True
E2,e2_dc2a2c18177cd0c8cc3d:C2,I3,qwen_flash,True,4250.0,C2,True,True,True
E2,e2_dc2a2c18177cd0c8cc3d:K,I3,qwen_flash,True,4250.0,K,True,True,True
E2,e2_dc2a2c18177cd0c8cc3d:M,I3,qwen_flash,True,5125.0,M,True,True,True
E2,e2_dc2a2c18177cd0c8cc3d:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_dd53540149974f1de4d3:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_dd53540149974f1de4d3:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_dd53540149974f1de4d3:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_dd53540149974f1de4d3:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_dd53540149974f1de4d3:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_ddfa7c0a602a99f74030:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_ddfa7c0a602a99f74030:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
